,movie_id,language_id
2371,1532,30
2372,1533,30
2373,1534,102
2374,1534,30
2375,1534,2
2376,1535,30
2377,1535,102
2378,1535,2
2379,1536,30
2380,1537,30
2381,1538,30
2382,1539,30
2383,1540,30
2384,1541,30
2385,1542,30
2386,1543,30
2387,1544,30
2388,1545,30
2389,1546,30
2390,1547,30
2391,1548,30
2392,1548,83
2393,1548,85
2394,1549,30
2395,1550,30
2396,1551,30
2397,1552,30
2398,1553,30
2399,1554,30
2400,1555,30
2401,1556,30
2402,1557,71
2403,1557,93
2404,1557,27
2405,1557,34
2406,1557,30
2407,1557,38
2408,1558,30
2409,1559,30
2410,1559,49
2411,1559,91
2412,1560,30
2413,1560,8
2414,1560,34
2415,1561,30
2416,1562,34
2417,1562,30
2418,1563,30
2419,1564,30
2420,1565,30
2421,1566,30
2422,1567,30
2423,1568,30
2424,1569,30
2425,1570,30
2426,1570,34
2427,1571,30
2428,1572,30
2429,1573,30
2430,1573,34
2431,1573,38
2432,1574,30
2433,1575,30
2434,1576,30
2435,1577,30
2436,1578,30
2437,1579,34
2438,1579,38
2439,1579,30
2440,1579,49
2441,1580,30
2442,1581,49
2443,1581,30
2444,1581,38
2445,1581,34
2446,1582,30
2447,1583,68
2448,1584,83
2449,1584,30
2450,1584,42
2451,1585,34
2452,1585,30
2453,1585,38
2454,1586,30
2455,1587,30
2456,1587,33
2457,1587,38
2458,1588,66
2459,1588,49
2460,1588,30
2461,1588,91
2462,1588,38
2463,1589,86
2464,1589,49
2465,1589,34
2466,1590,30
2467,1591,30
2468,1592,91
2469,1592,30
2470,1592,38
2471,1592,34
2472,1593,30
2473,1594,30
2474,1595,30
2475,1596,30
2476,1597,30
2477,1598,30
2478,1599,30
2479,1600,30
2480,1601,30
2481,1602,30
2482,1603,30
2483,1604,30
2484,1604,78
2485,1605,30
2486,1606,30
2487,1607,30
2488,1608,42
2489,1608,30
2490,1609,30
2491,1609,34
2492,1609,55
2493,1609,24
2494,1610,30
2495,1611,30
2496,1612,30
2497,1613,30
2498,1613,34
2499,1614,30
2500,1615,30
2501,1616,78
2502,1616,30
2503,1617,18
2504,1617,61
2505,1617,30
2506,1618,30
2507,1619,34
2508,1619,30
2509,1620,83
2510,1620,34
2511,1620,30
2512,1621,30
2513,1622,30
2514,1623,30
2515,1624,34
2516,1624,30
2517,1624,8
2518,1625,10
2519,1625,43
2520,1626,55
2521,1626,30
2522,1627,30
2523,1628,30
2524,1629,30
2525,1629,71
2526,1630,30
2527,1631,30
2528,1631,75
2529,1631,34
2530,1632,30
2531,1633,30
2532,1634,30
2533,1635,30
2534,1636,30
2535,1637,30
2536,1638,30
2537,1638,38
2538,1639,34
2539,1639,55
2540,1639,30
2541,1640,30
2542,1641,30
2543,1642,34
2544,1642,30
2545,1643,30
2546,1644,30
2547,1645,30
2548,1646,83
2549,1646,30
2550,1647,30
2551,1647,5
2552,1648,30
2553,1648,34
2554,1649,30
2555,1650,30
2556,1651,30
2557,1652,83
2558,1652,30
2559,1653,38
2560,1653,30
2561,1654,30
2562,1655,30
2563,1656,38
2564,1656,30
2565,1656,49
2566,1657,30
2567,1658,30
2568,1659,30
2569,1659,55
2570,1660,30
2571,1661,30
2572,1662,30
2573,1662,44
2574,1663,91
2575,1663,8
2576,1663,30
2577,1664,30
2578,1665,30
2579,1665,34
2580,1666,30
2581,1666,34
2582,1667,30
2583,1668,30
2584,1669,30
2585,1669,28
2586,1670,38
2587,1670,30
2588,1671,30
2589,1672,30
2590,1673,30
2591,1674,30
2592,1675,30
2593,1676,30
2594,1677,30
2595,1678,49
2596,1678,55
2597,1679,30
2598,1680,30
2599,1681,30
2600,1682,30
2601,1683,30
2602,1684,78
2603,1684,38
2604,1685,55
2605,1685,30
2606,1685,48
2607,1686,30
2608,1686,27
2609,1686,38
2610,1687,30
2611,1688,30
2612,1689,50
2613,1690,83
2614,1690,30
2615,1690,50
2616,1691,30
2617,1692,30
2618,1693,30
2619,1694,30
2620,1695,30
2621,1696,78
2622,1696,30
2623,1697,30
2624,1698,30
2625,1699,30
2626,1700,30
2627,1701,91
2628,1701,78
2629,1701,21
2630,1701,83
2631,1701,30
2632,1702,34
2633,1702,30
2634,1703,30
2635,1704,30
2636,1705,30
2637,1706,30
2638,1707,30
2639,1708,30
2640,1709,30
2641,1710,30
2642,1711,30
2643,1712,30
2644,1713,30
2645,1714,30
2646,1715,30
2647,1716,30
2648,1717,30
2649,1718,30
2650,1719,30
2651,1719,42
2652,1720,30
2653,1720,55
2654,1720,91
2655,1720,34
2656,1721,30
2657,1722,28
2658,1722,30
2659,1723,30
2660,1724,30
2661,1725,30
2662,1726,30
2663,1726,83
2664,1726,104
2665,1727,30
2666,1728,30
2667,1728,83
2668,1729,30
2669,1729,8
2670,1730,34
2671,1730,91
2672,1730,30
2673,1731,30
2674,1732,30
2675,1733,49
2676,1733,30
2677,1734,30
2678,1735,83
2679,1735,30
2680,1736,49
2681,1736,30
2682,1737,34
2683,1737,30
2684,1738,30
2685,1739,30
2686,1740,30
